age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,poutcome,cons.price.idx,cons.conf.idx,euribor3m,y
39,8,2,3,2,2,2,0,3,0,358,1,999,0,94.465,-41.8,4.96,0
51,0,0,0,1,2,2,0,3,0,254,1,999,0,94.465,-41.8,4.96,0
50,0,1,2,2,2,2,0,3,0,46,1,999,0,94.465,-41.8,4.96,0
40,0,0,0,2,2,2,0,3,0,112,4,999,0,94.465,-41.8,4.96,0
43,0,0,1,1,2,2,0,3,0,51,1,999,0,94.465,-41.8,4.96,0
29,8,2,5,2,2,2,0,3,0,359,1,999,0,94.465,-41.8,4.96,0
42,0,0,0,2,2,2,0,3,0,88,1,999,0,94.465,-41.8,4.96,0
30,5,2,5,2,2,2,0,3,0,342,1,999,0,94.465,-41.8,4.96,0
40,2,0,3,2,1,2,0,3,0,78,1,999,0,94.465,-41.8,4.96,0
34,1,0,3,2,2,2,0,3,0,76,3,999,0,94.465,-41.8,4.96,0
39,7,0,5,2,1,2,0,3,0,721,3,999,0,94.465,-41.8,4.96,1
60,7,1,5,2,2,2,0,3,0,420,4,999,0,94.465,-41.8,4.96,0
30,1,2,6,2,1,2,0,3,0,163,1,999,0,94.465,-41.8,4.96,0
35,1,2,3,2,1,2,0,3,0,41,3,999,0,94.465,-41.8,4.96,0
34,5,1,4,2,1,2,0,3,0,442,3,999,0,94.465,-41.8,4.96,0
35,8,1,5,2,1,2,0,3,0,41,3,999,0,94.465,-41.8,4.96,0
52,2,0,2,1,2,2,0,3,0,535,2,999,0,94.465,-41.8,4.96,0
60,10,0,2,1,1,2,0,3,0,155,4,999,0,94.465,-41.8,4.96,0
25,4,2,5,2,1,2,0,3,0,178,7,999,0,94.465,-41.8,4.96,0
35,8,2,3,2,1,2,0,3,0,36,1,999,0,94.465,-41.8,4.96,0
40,1,2,3,2,2,1,0,3,0,20,21,999,0,94.465,-41.8,4.96,0
35,8,1,3,2,1,1,0,3,0,15,15,999,0,94.465,-41.8,4.96,0
58,9,2,2,1,1,2,0,3,0,170,6,999,0,94.465,-41.8,4.96,0
37,5,0,1,2,1,2,0,3,0,87,3,999,0,94.465,-41.8,4.96,0
42,0,0,1,2,1,2,0,3,0,298,4,999,0,94.465,-41.8,4.96,0
32,1,0,3,2,1,2,0,3,0,244,3,999,0,94.465,-41.8,4.96,0
31,0,2,3,2,2,2,0,3,0,750,2,999,0,94.465,-41.8,4.96,1
30,5,0,4,2,1,1,0,3,0,169,1,999,0,94.465,-41.8,4.96,0
47,6,0,6,1,1,2,0,3,0,139,3,999,0,94.465,-41.8,4.96,0
34,8,0,5,2,2,2,0,3,0,14,14,999,0,94.465,-41.8,4.96,0
29,8,0,5,2,1,2,0,3,0,81,4,999,0,94.465,-41.8,4.96,0
28,1,0,6,2,1,2,0,3,0,220,1,999,0,94.465,-41.8,4.96,0
50,1,2,3,2,1,2,0,3,0,162,3,999,0,94.465,-41.8,4.96,0
25,9,2,3,1,2,2,0,3,0,53,1,999,0,94.465,-41.8,4.96,0
35,5,0,5,1,1,2,0,3,0,131,1,999,0,94.465,-41.8,4.96,0
34,0,0,0,2,1,1,0,3,0,18,30,999,0,94.465,-41.8,4.96,0
24,0,0,0,1,1,2,0,3,0,607,2,999,0,94.465,-41.8,4.96,0
52,10,1,2,2,2,2,0,3,0,111,3,999,0,94.465,-41.8,4.96,0
59,10,0,2,1,2,2,0,3,0,216,3,999,0,94.465,-41.8,4.96,0
26,0,0,0,2,2,2,0,3,0,102,35,999,0,94.465,-41.8,4.96,0
55,0,0,2,1,1,2,0,3,0,431,1,999,0,94.465,-41.8,4.96,0
31,0,0,0,2,1,2,0,3,0,19,21,999,0,94.465,-41.8,4.96,0
37,5,2,3,2,1,2,0,3,0,394,3,999,0,94.465,-41.8,4.96,0
36,7,2,5,2,1,2,0,3,0,301,6,999,0,94.465,-41.8,4.96,0
54,5,0,5,1,1,2,0,3,0,71,4,999,0,94.465,-41.8,4.96,0
24,1,2,3,2,2,2,0,3,0,341,3,999,0,94.465,-41.8,4.96,0
53,5,0,4,1,1,2,0,3,0,54,1,999,0,94.465,-41.8,4.96,0
28,8,0,5,2,2,2,0,3,0,406,2,999,0,94.465,-41.8,4.96,0
32,5,0,4,2,2,2,0,3,0,226,2,999,0,94.465,-41.8,4.96,0
57,1,1,3,2,1,2,0,3,0,168,1,999,0,94.465,-41.8,4.96,0
48,5,0,3,2,0,0,0,3,0,221,1,999,0,94.465,-41.8,4.96,0
34,8,0,5,2,1,2,0,3,0,703,1,999,0,94.465,-41.8,4.96,0
48,9,1,2,2,1,1,0,3,0,119,2,999,0,94.465,-41.8,4.96,0
39,1,2,3,1,1,1,0,3,0,126,3,999,0,94.465,-41.8,4.96,0
33,8,0,3,2,1,2,0,3,0,314,3,999,0,94.465,-41.8,4.96,0
37,5,2,5,2,1,2,0,3,0,182,2,999,0,94.465,-41.8,4.96,0
32,0,0,3,1,1,2,0,3,0,353,2,999,0,94.465,-41.8,4.96,0
42,8,2,3,2,1,2,0,3,0,362,3,999,0,94.465,-41.8,4.96,0
34,0,0,1,1,1,2,0,3,0,75,7,999,0,94.465,-41.8,4.96,0
35,8,0,3,2,1,2,0,3,0,142,2,999,0,94.465,-41.8,4.96,0
47,0,0,0,1,1,2,0,3,0,146,3,999,0,94.465,-41.8,4.96,0
42,3,0,6,1,2,2,0,3,0,345,4,999,0,94.465,-41.8,4.96,0
57,7,0,5,1,1,2,0,3,0,103,3,999,0,94.465,-41.8,4.96,0
44,0,0,2,2,2,2,0,3,0,17,25,999,0,94.465,-41.8,4.96,0
47,0,0,2,2,2,2,0,3,0,2769,4,999,0,94.465,-41.8,4.96,1
49,7,0,3,2,2,2,0,3,0,26,18,999,0,94.465,-41.8,4.96,0
30,0,0,0,2,1,2,0,3,0,141,6,999,0,94.465,-41.8,4.96,0
41,0,0,0,2,1,2,0,3,0,14,20,999,0,94.465,-41.8,4.96,0
32,0,1,0,1,2,2,0,3,0,1009,5,999,0,94.465,-41.8,4.96,0
39,2,0,3,2,0,0,0,3,0,440,3,999,0,94.465,-41.8,4.96,0
36,0,2,5,1,1,2,0,3,0,323,2,999,0,94.465,-41.8,4.96,0
30,5,1,4,2,2,2,0,3,0,80,3,999,0,94.465,-41.8,4.96,0
40,0,0,0,1,1,2,0,3,0,154,3,999,0,94.465,-41.8,4.96,0
38,0,2,1,1,2,2,0,3,0,97,6,999,0,94.465,-41.8,4.96,0
51,8,0,3,2,1,2,0,3,0,368,12,999,0,94.465,-41.8,4.96,0
55,7,0,5,2,2,2,0,3,0,303,5,999,0,94.465,-41.8,4.96,0
36,8,0,5,2,0,0,0,3,0,375,2,999,0,94.465,-41.8,4.96,0
54,5,0,3,2,1,2,0,3,0,77,5,999,0,94.465,-41.8,4.96,0
32,11,2,5,2,2,2,0,3,0,295,2,999,0,94.465,-41.8,4.96,0
29,0,2,3,1,1,2,0,3,0,335,3,999,0,94.465,-41.8,4.96,0
52,2,1,2,2,1,2,0,3,3,69,4,999,0,94.465,-41.8,4.961,0
55,8,1,5,2,1,2,0,3,3,143,2,999,0,94.465,-41.8,4.961,0
41,5,0,5,2,2,2,0,3,3,153,4,999,0,94.465,-41.8,4.961,0
39,5,0,4,2,1,2,0,3,3,83,2,999,0,94.465,-41.8,4.961,0
36,0,2,1,2,2,2,0,3,3,214,8,999,0,94.465,-41.8,4.961,0
44,1,1,3,2,1,2,0,3,3,118,3,999,0,94.465,-41.8,4.961,0
36,5,0,4,1,1,2,0,3,3,78,10,999,0,94.465,-41.8,4.961,0
34,1,0,3,2,1,1,0,3,3,222,3,999,0,94.465,-41.8,4.961,0
50,5,0,4,2,2,2,0,3,3,78,5,999,0,94.465,-41.8,4.961,0
34,0,0,4,2,1,2,0,3,3,260,4,999,0,94.465,-41.8,4.961,0
34,8,0,5,2,2,2,0,3,3,150,3,999,0,94.465,-41.8,4.961,0
36,1,0,3,1,1,2,0,3,3,49,2,999,0,94.465,-41.8,4.961,0
52,7,1,3,2,1,2,0,3,3,62,4,999,0,94.465,-41.8,4.961,0
45,0,1,2,2,2,2,0,3,3,100,8,999,0,94.465,-41.8,4.961,0
37,0,0,3,2,1,2,0,3,3,138,3,999,0,94.465,-41.8,4.961,0
38,0,1,3,2,1,2,0,3,3,329,13,999,0,94.465,-41.8,4.961,0
37,0,2,0,1,1,2,0,3,3,338,7,999,0,94.465,-41.8,4.961,0
37,0,0,0,2,2,2,0,3,3,331,4,999,0,94.465,-41.8,4.961,0
30,5,1,3,2,2,1,0,3,3,131,2,999,0,94.465,-41.8,4.961,0
48,1,1,1,1,2,2,0,3,3,319,8,999,0,94.465,-41.8,4.961,0
43,5,2,4,2,1,2,0,3,3,315,2,999,0,94.465,-41.8,4.961,0
31,1,0,3,2,1,2,0,3,3,37,6,999,0,94.465,-41.8,4.961,0
32,5,2,5,2,2,2,0,3,3,45,2,999,0,94.465,-41.8,4.961,0
35,0,0,0,2,1,2,0,3,3,33,2,999,0,94.465,-41.8,4.961,0
37,0,2,3,2,1,2,0,3,3,117,3,999,0,94.465,-41.8,4.961,0
29,0,0,0,2,1,2,0,3,3,170,2,999,0,94.465,-41.8,4.961,0
43,8,0,5,1,0,0,0,3,3,104,2,999,0,94.465,-41.8,4.961,0
31,8,1,3,2,2,1,0,3,3,287,4,999,0,94.465,-41.8,4.961,0
37,5,2,5,2,2,1,0,3,3,43,1,999,0,94.465,-41.8,4.961,0
54,1,0,6,2,1,2,0,3,3,345,2,999,0,94.465,-41.8,4.961,0
47,0,0,2,1,2,1,0,3,3,168,1,999,0,94.465,-41.8,4.961,0
39,0,0,0,2,1,1,0,3,3,110,1,999,0,94.465,-41.8,4.961,0
59,10,2,3,2,1,2,0,3,3,193,1,999,0,94.465,-41.8,4.961,0
57,5,1,5,2,1,1,0,3,3,187,1,999,0,94.465,-41.8,4.961,0
46,8,2,5,2,2,2,0,3,3,198,1,999,0,94.465,-41.8,4.961,0
42,0,1,3,2,1,2,0,3,3,256,1,999,0,94.465,-41.8,4.961,0
39,4,0,0,1,2,2,0,3,3,145,1,999,0,94.465,-41.8,4.961,0
47,2,0,4,1,2,2,0,3,3,78,1,999,0,94.465,-41.8,4.961,0
50,8,0,3,2,2,2,0,3,3,285,1,999,0,94.465,-41.8,4.961,0
26,5,2,4,2,2,2,0,3,3,160,3,999,0,94.465,-41.8,4.961,0
50,8,0,3,2,1,2,0,3,3,442,1,999,0,94.465,-41.8,4.961,0
54,7,1,5,2,2,2,0,3,3,183,1,999,0,94.465,-41.8,4.961,0
46,3,0,2,1,1,1,0,3,3,166,1,999,0,94.465,-41.8,4.961,0
34,8,0,3,2,1,2,0,3,3,83,1,999,0,94.465,-41.8,4.961,0
43,0,0,0,2,2,2,0,3,3,128,1,999,0,94.465,-41.8,4.961,0
31,1,2,5,2,2,2,0,3,3,57,1,999,0,94.465,-41.8,4.961,0
25,11,2,3,2,2,2,0,3,3,173,1,999,0,94.465,-41.8,4.961,0
36,0,2,0,2,1,2,0,3,3,145,1,999,0,94.465,-41.8,4.961,0
53,8,0,0,2,1,2,0,3,3,116,1,999,0,94.465,-41.8,4.961,0
55,5,0,5,2,1,2,0,3,3,126,1,999,0,94.465,-41.8,4.961,0
51,0,0,2,2,2,2,0,3,3,83,1,999,0,94.465,-41.8,4.961,0
39,0,0,1,2,1,2,0,3,3,196,4,999,0,94.465,-41.8,4.961,0
31,8,1,3,2,0,0,0,3,3,68,1,999,0,94.465,-41.8,4.961,0
41,8,0,5,2,2,1,0,3,3,75,1,999,0,94.465,-41.8,4.961,0
38,0,2,2,2,1,2,0,3,3,123,1,999,0,94.465,-41.8,4.961,0
28,0,2,0,2,1,2,0,3,3,138,1,999,0,94.465,-41.8,4.961,0
44,5,0,1,1,2,2,0,3,3,98,4,999,0,94.465,-41.8,4.961,0
50,1,2,2,2,2,2,0,3,3,355,2,999,0,94.465,-41.8,4.961,0
47,1,1,3,2,1,2,0,3,3,115,1,999,0,94.465,-41.8,4.961,0
33,0,2,2,2,1,2,0,3,3,147,1,999,0,94.465,-41.8,4.961,0
36,5,0,4,2,2,2,0,3,3,133,1,999,0,94.465,-41.8,4.961,0
30,0,1,0,2,1,1,0,3,3,134,1,999,0,94.465,-41.8,4.961,0
34,8,2,3,2,1,2,0,3,3,60,3,999,0,94.465,-41.8,4.961,0
35,2,0,1,2,2,2,0,3,3,147,2,999,0,94.465,-41.8,4.961,0
37,5,0,4,2,2,2,0,3,3,296,1,999,0,94.465,-41.8,4.961,0
31,0,0,4,2,1,2,0,3,3,70,8,999,0,94.465,-41.8,4.961,0
53,0,0,2,1,1,2,0,3,3,527,1,999,0,94.465,-41.8,4.961,0
49,0,0,0,2,1,1,0,3,3,156,2,999,0,94.465,-41.8,4.961,0
47,1,0,3,2,2,2,0,3,3,187,1,999,0,94.465,-41.8,4.961,0
55,8,0,3,2,2,1,0,3,3,269,1,999,0,94.465,-41.8,4.961,0
48,8,0,3,1,2,2,0,3,3,306,1,999,0,94.465,-41.8,4.961,0
38,8,2,5,1,1,2,0,3,3,556,1,999,0,94.465,-41.8,4.961,1
29,8,2,5,2,1,2,0,3,3,71,1,999,0,94.465,-41.8,4.961,0
54,8,0,5,2,1,2,0,3,3,483,1,999,0,94.465,-41.8,4.961,0
53,1,3,6,2,2,2,0,3,3,382,5,999,0,94.465,-41.8,4.961,0
36,0,0,2,2,1,2,0,3,3,881,1,999,0,94.465,-41.8,4.961,0
32,0,0,1,1,1,2,0,3,3,404,1,999,0,94.465,-41.8,4.961,0
24,0,0,0,1,1,2,0,3,3,218,1,999,0,94.465,-41.8,4.961,0
27,0,0,0,2,1,2,0,3,3,121,1,999,0,94.465,-41.8,4.961,0
28,8,0,3,2,1,2,0,3,3,98,1,999,0,94.465,-41.8,4.961,0
37,4,0,0,2,1,2,0,3,3,243,1,999,0,94.465,-41.8,4.961,0
36,5,0,5,2,1,2,0,3,3,181,1,999,0,94.465,-41.8,4.961,0
40,8,2,5,1,1,2,0,3,3,99,1,999,0,94.465,-41.8,4.961,0
27,4,2,5,2,1,2,0,3,3,139,3,999,0,94.465,-41.8,4.961,0
25,0,0,0,1,1,2,0,3,3,71,1,999,0,94.465,-41.8,4.961,0
42,1,0,3,1,1,1,0,3,3,214,3,999,0,94.465,-41.8,4.961,0
36,1,1,5,2,1,2,0,3,3,198,1,999,0,94.465,-41.8,4.961,0
39,9,0,5,2,1,2,0,3,3,132,2,999,0,94.465,-41.8,4.961,0
32,4,0,4,2,1,2,0,3,3,129,1,999,0,94.465,-41.8,4.961,0
30,5,0,3,1,1,2,0,3,3,491,1,999,0,94.465,-41.8,4.961,0
32,0,0,2,1,1,2,0,3,3,135,1,999,0,94.465,-41.8,4.961,0
34,8,0,5,2,2,1,0,3,3,72,1,999,0,94.465,-41.8,4.961,0
30,0,2,2,2,1,2,0,3,3,285,1,999,0,94.465,-41.8,4.961,0
50,7,2,5,2,1,2,0,3,3,255,1,999,0,94.465,-41.8,4.961,0
54,0,0,0,1,1,2,0,3,3,72,1,999,0,94.465,-41.8,4.961,0
47,3,2,2,2,1,2,0,3,3,241,1,999,0,94.465,-41.8,4.961,0
32,4,0,4,2,1,1,0,3,3,705,1,999,0,94.465,-41.8,4.961,0
56,5,0,4,1,1,2,0,3,3,134,1,999,0,94.465,-41.8,4.961,0
30,8,2,3,1,2,2,0,3,3,483,1,999,0,94.465,-41.8,4.961,0
34,8,2,3,2,1,2,0,3,3,423,1,999,0,94.465,-41.8,4.961,0
38,8,0,5,2,2,2,0,3,3,43,9,999,0,94.465,-41.8,4.961,0
49,8,1,5,2,0,0,0,3,3,23,3,999,0,94.465,-41.8,4.961,0
35,5,2,5,2,1,2,0,3,3,48,2,999,0,94.465,-41.8,4.961,0
45,0,2,2,1,1,2,0,3,3,254,1,999,0,94.465,-41.8,4.961,0
32,9,2,3,1,1,2,0,3,3,34,11,999,0,94.465,-41.8,4.961,0
47,0,0,1,1,2,2,0,3,3,388,9,999,0,94.465,-41.8,4.961,0
36,5,0,5,2,1,2,0,3,3,107,4,999,0,94.465,-41.8,4.961,0
50,7,0,3,1,2,2,0,3,3,135,1,999,0,94.465,-41.8,4.961,0
50,5,0,4,2,2,1,0,3,3,61,1,999,0,94.465,-41.8,4.961,0
25,5,0,3,2,1,2,0,3,3,157,5,999,0,94.465,-41.8,4.961,0
37,0,2,1,1,0,0,0,3,3,82,2,999,0,94.465,-41.8,4.961,0
31,0,0,1,2,2,1,0,3,3,105,1,999,0,94.465,-41.8,4.961,0
38,8,2,0,2,1,2,0,3,3,98,1,999,0,94.465,-41.8,4.961,0
45,5,0,5,2,2,2,0,3,3,189,1,999,0,94.465,-41.8,4.961,0
36,9,0,3,2,2,2,0,3,3,652,2,999,0,94.465,-41.8,4.961,0
38,5,2,5,2,1,2,0,3,3,206,1,999,0,94.465,-41.8,4.961,0
36,0,0,0,2,0,0,0,3,3,174,1,999,0,94.465,-41.8,4.961,0
36,0,0,0,2,0,0,0,3,3,30,3,999,0,94.465,-41.8,4.961,0
53,7,0,5,1,1,2,0,3,3,68,1,999,0,94.465,-41.8,4.961,0
45,8,0,3,2,2,2,0,3,3,174,2,999,0,94.465,-41.8,4.961,0
34,7,0,5,2,2,2,0,3,3,150,2,999,0,94.465,-41.8,4.961,0
47,0,0,0,1,2,2,0,3,3,123,1,999,0,94.465,-41.8,4.961,0
49,0,0,0,1,1,1,0,3,3,64,1,999,0,94.465,-41.8,4.961,0
31,5,2,5,2,1,2,0,3,3,91,2,999,0,94.465,-41.8,4.961,0
38,7,0,3,1,2,2,0,3,3,77,1,999,0,94.465,-41.8,4.961,0
57,10,2,4,2,1,1,0,3,3,78,1,999,0,94.465,-41.8,4.961,0
49,0,0,0,2,2,2,0,3,3,79,31,999,0,94.465,-41.8,4.961,0
51,0,0,2,1,2,2,0,3,3,85,1,999,0,94.465,-41.8,4.961,0
39,8,1,3,2,1,2,0,3,3,139,1,999,0,94.465,-41.8,4.961,0
54,7,0,5,2,2,2,0,3,3,89,1,999,0,94.465,-41.8,4.961,0
52,1,0,3,2,2,2,0,3,3,168,2,999,0,94.465,-41.8,4.961,0
46,0,0,5,2,2,1,0,3,3,436,5,999,0,94.465,-41.8,4.961,0
41,5,0,5,2,1,2,0,3,3,88,2,999,0,94.465,-41.8,4.961,0
40,8,0,3,2,0,0,0,3,3,43,6,999,0,94.465,-41.8,4.961,0
38,0,0,0,1,2,2,0,3,3,156,4,999,0,94.465,-41.8,4.961,0
37,0,0,3,2,2,2,0,3,3,171,1,999,0,94.465,-41.8,4.961,0
31,1,0,3,1,2,2,0,3,3,157,1,999,0,94.465,-41.8,4.961,0
48,0,0,1,2,2,2,0,3,3,130,1,999,0,94.465,-41.8,4.961,0
44,5,1,4,2,1,1,0,3,3,50,2,999,0,94.465,-41.8,4.961,0
36,5,2,5,2,2,2,0,3,3,49,1,999,0,94.465,-41.8,4.961,0
32,4,0,0,2,0,0,0,3,3,120,1,999,0,94.465,-41.8,4.961,0
27,2,2,5,2,1,2,0,3,3,259,3,999,0,94.465,-41.8,4.961,0
35,0,0,0,2,2,2,0,3,3,79,1,999,0,94.465,-41.8,4.961,0
33,0,0,0,1,1,1,0,3,3,321,1,999,0,94.465,-41.8,4.961,0
37,5,0,4,1,2,1,0,3,3,192,1,999,0,94.465,-41.8,4.961,0
36,5,0,3,2,1,2,0,3,3,128,1,999,0,94.465,-41.8,4.961,0
39,0,0,1,2,2,2,0,3,3,108,1,999,0,94.465,-41.8,4.961,0
33,2,0,5,2,2,2,0,3,3,187,2,999,0,94.465,-41.8,4.961,0
45,6,0,6,2,1,2,0,3,3,164,4,999,0,94.465,-41.8,4.961,0
30,0,0,1,2,1,2,0,3,3,67,1,999,0,94.465,-41.8,4.961,0
44,5,2,6,2,2,2,0,3,3,445,2,999,0,94.465,-41.8,4.961,0
42,0,0,0,1,1,2,0,3,3,41,1,999,0,94.465,-41.8,4.961,0
32,7,2,5,2,2,2,0,3,3,344,2,999,0,94.465,-41.8,4.961,0
37,8,0,3,2,2,2,0,3,3,167,1,999,0,94.465,-41.8,4.961,0
39,9,0,0,1,2,2,0,3,3,605,5,999,0,94.465,-41.8,4.961,0
42,0,1,3,2,2,2,0,3,3,226,1,999,0,94.465,-41.8,4.961,0
30,5,2,5,2,1,2,0,3,3,179,2,999,0,94.465,-41.8,4.961,0
33,9,1,4,2,2,2,0,3,3,353,1,999,0,94.465,-41.8,4.961,0
39,0,0,0,1,2,2,0,3,3,34,2,999,0,94.465,-41.8,4.961,0
43,5,0,4,2,1,2,0,3,3,161,1,999,0,94.465,-41.8,4.961,0
56,3,1,2,1,2,2,0,3,3,77,5,999,0,94.465,-41.8,4.961,0
38,8,0,5,2,1,1,0,3,3,346,2,999,0,94.465,-41.8,4.961,0
51,0,0,2,1,1,1,0,3,3,781,1,999,0,94.465,-41.8,4.961,1
44,8,1,3,1,1,2,0,3,3,81,2,999,0,94.465,-41.8,4.961,0
36,7,0,5,2,2,2,0,3,3,269,1,999,0,94.465,-41.8,4.961,0
41,1,0,3,1,2,1,0,3,3,31,1,999,0,94.465,-41.8,4.961,0
39,11,2,6,2,2,2,0,3,3,367,1,999,0,94.465,-41.8,4.961,0
32,5,0,4,2,2,2,0,3,3,229,1,999,0,94.465,-41.8,4.961,0
49,8,2,6,1,0,0,0,3,3,479,1,999,0,94.465,-41.8,4.961,0
47,8,0,5,2,1,1,0,3,3,24,1,999,0,94.465,-41.8,4.961,0
33,0,0,0,2,1,1,0,3,3,16,3,999,0,94.465,-41.8,4.961,0
47,5,0,4,2,1,2,0,3,3,88,2,999,0,94.465,-41.8,4.961,0
37,0,0,1,1,1,2,0,3,3,714,2,999,0,94.465,-41.8,4.961,0
45,8,1,5,1,2,2,0,3,3,205,1,999,0,94.465,-41.8,4.961,0
38,0,0,4,2,1,2,0,3,3,291,1,999,0,94.465,-41.8,4.961,0
57,3,0,1,1,1,2,0,3,3,986,1,999,0,94.465,-41.8,4.961,0
57,4,0,6,1,2,2,0,3,3,279,1,999,0,94.465,-41.8,4.961,0
31,8,0,3,2,2,2,0,3,3,166,2,999,0,94.465,-41.8,4.961,0
35,0,0,1,2,1,2,0,3,3,92,1,999,0,94.465,-41.8,4.961,0
58,10,0,2,2,2,2,0,3,3,254,1,999,0,94.465,-41.8,4.961,0
57,7,1,5,1,2,1,0,3,3,236,2,999,0,94.465,-41.8,4.961,0
30,5,2,4,2,1,2,0,3,3,19,4,999,0,94.465,-41.8,4.961,0
50,8,0,5,1,2,2,0,3,3,93,2,999,0,94.465,-41.8,4.961,0
43,9,0,0,1,2,2,0,3,3,200,4,999,0,94.465,-41.8,4.961,0
33,5,0,5,2,1,2,0,3,3,176,3,999,0,94.465,-41.8,4.961,0
32,8,2,5,2,2,2,0,3,3,1162,2,999,0,94.465,-41.8,4.961,0
28,2,0,0,2,2,2,0,3,3,1848,1,999,0,94.465,-41.8,4.961,1
30,4,2,5,2,1,1,0,3,3,74,6,999,0,94.465,-41.8,4.961,0
37,7,0,5,2,1,2,0,3,3,490,4,999,0,94.465,-41.8,4.961,1
50,1,1,3,2,1,2,0,3,3,291,2,999,0,94.465,-41.8,4.961,0
31,0,0,0,1,2,2,0,3,3,1051,3,999,0,94.465,-41.8,4.961,1
27,3,0,0,1,2,2,0,3,3,614,4,999,0,94.465,-41.8,4.961,0
35,1,2,3,1,2,2,0,3,3,437,2,999,0,94.465,-41.8,4.961,0
22,11,2,3,2,0,0,0,3,3,1199,2,999,0,94.465,-41.8,4.961,0
50,0,0,2,1,1,2,0,3,3,209,3,999,0,94.465,-41.8,4.961,0
37,5,0,3,1,2,2,0,3,3,115,2,999,0,94.465,-41.8,4.961,0
25,9,2,3,1,2,2,0,3,3,292,3,999,0,94.465,-41.8,4.961,0
40,8,0,5,2,2,2,0,3,3,370,2,999,0,94.465,-41.8,4.961,0
57,7,0,5,1,2,2,0,3,3,412,7,999,0,94.465,-41.8,4.961,0
50,0,1,0,1,1,2,0,3,3,108,6,999,0,94.465,-41.8,4.961,0
43,8,2,3,2,1,1,0,3,3,495,2,999,0,94.465,-41.8,4.961,0
60,4,0,4,1,1,2,0,3,3,247,5,999,0,94.465,-41.8,4.961,0
44,5,0,4,2,2,2,0,3,3,57,2,999,0,94.465,-41.8,4.961,0
33,1,0,3,1,2,2,0,3,3,1345,3,999,0,94.465,-41.8,4.961,1
55,10,0,4,2,1,1,0,3,3,107,4,999,0,94.465,-41.8,4.961,0
45,0,0,1,1,1,2,0,3,3,171,4,999,0,94.465,-41.8,4.961,0
33,5,2,4,2,2,2,0,3,3,66,4,999,0,94.465,-41.8,4.961,0
56,9,1,5,1,2,2,0,3,3,447,3,999,0,94.465,-41.8,4.961,0
54,5,0,4,2,2,2,0,3,3,167,2,999,0,94.465,-41.8,4.961,0
41,8,1,3,2,2,2,0,3,3,204,2,999,0,94.465,-41.8,4.961,0
28,11,2,3,1,1,2,0,3,3,256,9,999,0,94.465,-41.8,4.961,0
52,0,1,3,2,1,2,0,3,3,676,2,999,0,94.465,-41.8,4.961,1
27,1,2,3,2,2,2,0,3,3,170,2,999,0,94.465,-41.8,4.961,0
28,5,2,4,2,1,1,0,3,3,63,2,999,0,94.465,-41.8,4.961,0
40,5,0,0,1,2,2,0,3,3,168,2,999,0,94.465,-41.8,4.961,0
59,0,0,1,2,2,2,0,3,3,133,2,999,0,94.465,-41.8,4.961,0
41,1,0,3,2,2,2,0,3,3,153,3,999,0,94.465,-41.8,4.961,0
32,0,0,0,2,2,1,0,3,3,118,3,999,0,94.465,-41.8,4.961,0
35,5,0,4,2,2,2,0,3,3,117,3,999,0,94.465,-41.8,4.961,0
52,5,0,3,2,1,2,0,3,3,572,2,999,0,94.465,-41.8,4.961,0
38,8,2,6,1,1,2,0,3,3,681,2,999,0,94.465,-41.8,4.961,0
47,5,0,4,2,2,2,0,3,3,59,6,999,0,94.465,-41.8,4.961,0
37,1,1,3,2,2,2,0,3,3,42,4,999,0,94.465,-41.8,4.961,0
32,4,0,0,2,2,1,0,3,3,408,2,999,0,94.465,-41.8,4.961,0
48,0,0,6,1,2,1,0,3,3,127,2,999,0,94.465,-41.8,4.961,0
39,0,0,3,2,2,1,0,3,3,314,2,999,0,94.465,-41.8,4.961,0
33,8,0,5,2,1,1,0,3,3,277,2,999,0,94.465,-41.8,4.961,0
36,2,2,5,2,1,2,0,3,3,140,2,999,0,94.465,-41.8,4.961,0
50,2,0,5,2,1,2,0,3,3,424,2,999,0,94.465,-41.8,4.961,0
37,8,2,3,2,2,1,0,3,3,159,3,999,0,94.465,-41.8,4.961,0
30,2,0,4,2,2,2,0,3,3,775,3,999,0,94.465,-41.8,4.961,1
57,4,0,5,1,1,2,0,3,3,187,7,999,0,94.465,-41.8,4.961,0
36,0,0,4,1,2,1,0,3,3,102,3,999,0,94.465,-41.8,4.961,0
30,4,2,5,2,2,2,0,3,3,2621,3,999,0,94.465,-41.8,4.961,1
33,8,0,3,2,1,2,0,3,3,96,2,999,0,94.465,-41.8,4.961,0
50,8,0,3,2,2,2,0,3,3,167,2,999,0,94.465,-41.8,4.961,0
29,1,0,3,2,1,2,0,3,3,200,2,999,0,94.465,-41.8,4.961,0
46,1,0,4,2,1,2,0,3,3,75,3,999,0,94.465,-41.8,4.961,0
22,1,2,2,2,2,2,0,3,3,249,2,999,0,94.465,-41.8,4.961,0
50,8,0,3,1,2,2,0,3,3,85,5,999,0,94.465,-41.8,4.961,0
45,7,0,5,2,2,2,0,3,3,134,7,999,0,94.465,-41.8,4.961,0
47,8,0,5,2,2,2,0,3,3,50,2,999,0,94.465,-41.8,4.961,0
37,5,0,5,2,2,2,0,3,3,173,2,999,0,94.465,-41.8,4.961,0
